"Doc/Sen Id","Mention Id","Sentence","Mention","Head","AFET Labels","Turk-General","Turk-Fine","Predict"
"wex/20110513/4/69/304:18",1,"For <a>XXXX</a> , Frolick has written the feature screenplays Holy Cow -LRB- with Chicken Run writer Karey Kirkpatrick -RRB- and Madagascar -LRB- with directors Eric Darnell and Tom McGrath , and Mark Burton , co-writer of Wallace & amp ; Gromit : Curse of the Were-Rabbit -RRB- .","DreamWorks Animation","Animation","['/organization', '/organization/company']","['object']","['studio', 'company']","['animation']"
"wex/20110513/4/72/230:2",0,"<a>XXXX</a> are important in the fields of biology , biotechnology , diagnostics , and medicine .","The behavior of complex macromolecular systems at materials interfaces","behavior","[]","['object']","['research']","['behavior']"
"wex/20110513/4/72/830:224",1,"<a>XXXX</a> have been genetically engineered to produce insulin and certain vaccines .","Potatoes , tomatoes , rice tobacco , lettuce , safflowers , and other plants","Potatoes","[]","['object']","['medicine']","['potatoes']"
"wex/20110513/4/72/961:2",0,"<a>XXXX</a> include walking , running , or hopping , on two appendages -LRB- typically legs -RRB- .","Types of bipedal movement","Types","[]","['event']","['exercise']","['types']"
"wex/20110513/4/74/570:31",2,"Riverchase Galleria was when built the largest mixed use project in <a>XXXX</a> , and also Alabama 's .","the Southeastern United States","States","['/location']","['location']","['city']","['states']"
"wex/20110513/4/76/120:0",0,"<a>XXXX</a> is a former ecclesiastical territory roughly corresponding to the present-day Northern Italian autonomous province of Trentino .","The Bishopric of Trent","Bishopric","[]","['location', 'place']","['territory']","['bishopric']"
"wex/20110513/4/76/464:0",0,"<a>XXXX</a> is a village in Nowe Miasto County , Warmian-Masurian Voivodeship , in northern Poland .","Biskupiec bis ' kupjec","kupjec","[]","['location', 'place']","['village']","['kupjec']"
"wex/20110513/4/77/669:3",0,"<a>XXXX</a> is implemented in aria2 , BitComet , BitTornado , Deluge , Flashget , KTorrent , Mainline , rTorrent , µTorrent , Transmission , and Vuze .","MSE/PE","MSE/PE","[]","['object']","['program', 'software']","['mse/pe']"
"wex/20110513/4/78/775:4",0,"<a>XXXX</a> was born to Jay Dee Penn , an Irish American and Loraine Shin of Korean and Native Hawaiian descent .","Penn","Penn","[]","['person']","['child']","['penn']"
"wex/20110513/4/79/846:1",0,"A Democrat , <a>XXXX</a> served in the Virginia House of Delegates 1933 & ndash ; 1967 and was its Speaker 1950 & ndash ; 1967 , making him the second longest serving Speaker after Linn Banks .","he","he","[]","['person']","['congressman', 'politician']","['he']"
"wex/20110513/4/81/435:4",2,"This kite is widely distributed through <a>XXXX</a> , with the temperate region populations tending to be migratory .","the temperate and tropical parts of Eurasia and parts of Australasia","temperate","[]","['location', 'place']","['region', 'continent']","['temperate']"
"wex/20110513/4/82/748:0",1,"<a>XXXX</a> is a species of fish in the Clupeidae family .","The Black Sea Shad -LRB- Alosa maeotica -RRB-","Shad","[]","['object']","['fish', 'animal']","['shad']"
"wex/20110513/4/82/915:25",2,"<a>XXXX</a> was also seen in Battle for the Cowl : The Network , fighting and losing to Huntress .","He","He","[]","['person']","['character', 'superhero']","['he']"
"wex/20110513/4/83/485:1",0,"They are bounded to the east by Remus Glacier , to <a>XXXX</a> , and are separated from Red Rock Ridge to the west by Safety Colonel First roughly surveyed in 1936 by the British Graham Land Expedition -LRB- BGLE -RRB- under Rymill .","the south by Romulus Glacier","south","[]","['location']","['landmark']","['south']"
"wex/20110513/4/83/526:3",2,"<a>XXXX</a> flows over Rogie Falls , then past Contin , before flowing into the River Conon near Moy Bridge .","It","It","[]","['object']","['river']","['it']"
"wex/20110513/4/84/440:11",5,"On his return to Britain , Swannell joined the British Army and served in South Africa during <a>XXXX</a> , colonialrugby.com where he joined the 35th Battalion -LRB- Buckinghamshire -RRB- Imperial Yeomanry .","the Second Boer War","War","[]","['event']","['battle', 'war_time', 'war']","['war']"
"wex/20110513/4/84/476:38",1,"<a>XXXX</a> was a friend of Henry Miller - Miller called him his great idol , a man he ' really venerated as a writer ' , - as well as many of the writers , painters , and sculptors living in Paris .","He","He","[]","['person']","['artist', 'painter', 'writer']","['he']"
"wex/20110513/4/90/268:12",2,"Jo Freya -LRB- vocals , saxophone , clarinet -RRB- joined <a>XXXX</a> before the recording of A Richer Dust in 1988 -LRB- although she is credited as Jo Fraser in the album sleeve -RRB- .","Blowzabella","Blowzabella","[]","['group']","['musician', 'band']","['blowzabella']"
"wex/20110513/4/90/668:18",1,"The University of Chicago uses the simplified '' Maroon Book '' and even simpler systems are in <a>XXXX</a> by other parties .","use","use","[]","['object']","['use', 'place']","['use']"
"wex/20110513/4/91/17:14",3,"From <a>XXXX</a> the Blue Earth River flows northwardly in a winding course through eastern Faribault County into Blue Earth County , past the cities of Blue Earth , Winnebago , and Vernon Center , to Mankato , where it enters the Minnesota River from the south .","their confluence","confluence","[]","['location', 'place']","['area', 'region']","['confluence']"
"wex/20110513/4/91/169:1",0,"It was produced by Mark Achbar -LRB- The Corporation -RRB- and Si Litvinoff -LRB- The Man Who Fell to Earth -RRB- , and narrated by <a>XXXX</a> .","Malcolm McDowell","McDowell","['/person/artist', '/person/actor', '/person/author', '/person']","['person']","['narrator', 'actor']","['mcdowell']"
"wex/20110513/4/91/700:1",0,"The film title is <a>XXXX</a> and chronicles the fortunes of Manchester City Football Club through the 2009-2010 football season with insight from Manchester City supporters .","a play on words referring to Manchester City 's fan anthem , Blue Moon","play","[]","['object']","['title']","['play']"
"wex/20110513/4/93/918:41",1,"Those with Jewish ancestry , married to an Israeli , or have played in Israel for an extended period of time -LRB- e.g. Gustavo Boccoli -RRB- , can claim <a>XXXX</a> .","a passport or permanent residency which would allow them to play with Israeli status","residency","[]","['object']","['citizenship']","['residency']"
"wex/20110513/4/94/753:1",1,"<a>XXXX</a> made his debut for the Carlton Football Club in Round 2 of the 1942 season , coming across from Coburg .","Atkinson","Atkinson","[]","['person']","['footballer', 'athlete']","['atkinson']"
"wex/20110513/4/94/859:1",1,"<a>XXXX</a> is known for his role as Stanley on That 's So Raven , and in the PlayStation Portable commercials .","He","He","[]","['person']","['actor']","['he']"
"wex/20110513/14/3/28:2",0,"<a>XXXX</a> are prepared by the Muller-Rochow process , which involves treating silicon with hydrogen chloride at elevated temperatures in the presence of a copper catalyst .","They","They","[]","['person', 'object']","['chemical']","['they']"
"wex/20110513/14/4/802:9",1,"Mirroring the geographic linguistic divisions in Montreal , there are more English-speakers in <a>XXXX</a> than in the east , and Chomedey has been home to the city 's Anglophone and allophone minorities , notably a large community of Greeks .","the west of Ile Jesus","west","[]","['place']","['direction']","['west']"
"wex/20110513/14/5/562:0",0,"<a>XXXX</a> is a town and parish and seat of Chordeleg Canton , Azuay Province , Ecuador .","Chordeleg","Chordeleg","[]","['location', 'place']","['area', 'city', 'town']","['chordeleg']"
"wex/20110513/14/5/989:2",1,"Directed by Adrian Shergold , the choreography was by Charles Augins and <a>XXXX</a> played bass with the theatres ' house band ' .","Jim Rodford of The Kinks","Rodford","[]","['person']","['musician']","['rodford']"
"wex/20110513/14/7/6:75",1,"Although <a>XXXX</a> were a League Two side , Brandon said it would be the highlight of his career to play for his hometown club .","Bradford","Bradford","[]","['organization']","['team']","['bradford']"
"wex/20110513/14/7/117:4",1,"<a>XXXX</a> left Black 47 in 2000 , reportedly to focus on his '' new '' group .","He","He","[]","['person']","['man']","['he']"
"wex/20110513/14/7/408:56",1,"Crocker and his video were also commented on in the mainstream media by <a>XXXX</a> .","shows like The View and The Tonight Show with Jay Leno","shows","[]","['person']","['journalist']","['show']"
"wex/20110513/14/7/886:8",3,"In March 2007 he won the Football League 's Apprentice of the Year award after impressing in the first team squad due to injuries to some regular players and during the summer of 2007 , <a>XXXX</a> was the subject of two bids from Premier League club Everton .","Gunter","Gunter","[]","['person']","['player', 'athlete']","['gunter']"
"wex/20110513/14/8/51:8",1,"<a>XXXX</a> played college football at Brigham Young University , where he finished his career with 141 tackles and 14 sacks .","Hoke","Hoke","[]","['person']","['player', 'athlete']","['hoke']"
"wex/20110513/14/8/761:9",3,"Having suffered from a long period of clinical depression , Morgan killed <a>XXXX</a> at Kings Langley railway station in Hertfordshire on Friday 30 May 2008 .","himself","himself","[]","['person']","['man']","['himself']"
"wex/20110513/14/9/240:3",1,"Thor Roner -LRB- pronounced '' Ron-ear '' -RRB- played four years of college soccer at <a>XXXX</a> where he was Team Captain , First Team Pac 10 and MVP his final three years .","University of California , Berkeley","University","['/organization', '/organization/educational_institution', '/organization/company', '/location']","['place']","['university']","['university']"
"wex/20110513/14/9/305:5",0,"<a>XXXX</a> made it to the 2007 Tim Hortons Brier where they lost to Ontario -LRB- skipped by Russ ' brother , Glenn -RRB- in the final .","The team","team","[]","['group']","['team', 'athlete']","['team']"
"wex/20110513/14/11/656:16",3,"In addition to the Sandstrom , his repertoire includes Luciano Berio 's Sequenza V , <a>XXXX</a> 's The Ballad of Kit Bones and Su ba do be .","Fredrik Hogberg","Hogberg","[]","['person']","['musician']","['hogberg']"
"wex/20110513/14/11/710:6",2,"In 1604 Christian moved the seat of power from Kulmbach to <a>XXXX</a> , however Kulmbach was retained as a regional fortress .","Bayreuth and Plassenburg","Bayreuth","[]","['location', 'place']","['area', 'city', 'country']","['bayreuth']"
"wex/20110513/14/13/283:3",1,"At the 2005 World MTB Orienteering Championships in Banska Bystrica she won <a>XXXX</a> in the middle distance behind Michaela Gigon , and placed 16th in the long course .","a silver medal","medal","[]","['object']","['medal']","['medal']"
"wex/20110513/14/13/423:4",0,"generally observed on December 25 -LRB- with alternative days of January 7 for many Orthodox churches , January 6 for the Armenian Apostolic Church and January 19 for the Armenians of Jerusalem and the Holy Land -RRB- to commemorate <a>XXXX</a> , the central figure of Christianity .","the birth of Jesus","birth","[]","['person', 'event']","['religious_leader']","['birth']"
"wex/20110513/14/13/512:142",4,"The centerpiece of a sit-down meal varies on the tastes of the host but can be ham , roast beef , or goose , particularly since <a>XXXX</a> is the mainstay at dinner for the American holiday of Thanksgiving in November , almost exactly one month earlier .","turkey","turkey","[]","['object']","['ham', 'food', 'turkey']","['turkey']"
"wex/20110513/14/13/623:2",1,"The Vienna Symphony , under the direction of maestro Vjekoslav Sutej , provided <a>XXXX</a> , and the Vienna Children 's Choir provided choral backups .","orchestral accompanying to the three singers","orchestral","[]","['object']","['music']","['orchestral']"
"wex/20110513/14/14/679:6",1,"Following <a>XXXX</a> , Drake scored the fourth in the line of DC Universe Animated Original Movies , Wonder Woman , starring Keri Russell , Nathan Fillion , Alfred Molina , Virginia Madsen , and Rosario Dawson .","Gotham Knight","Knight","[]","['person']","['actor']","['knight']"
"wex/20110513/14/14/863:3",1,"At <a>XXXX</a> Professor Green was a senior editor of the Yale Law Journal .","Yale Law School","School","['/organization', '/organization/educational_institution', '/location']","['location', 'place']","['university']","['school']"
"wex/20110513/14/15/456:5",4,"In his County Championship debut , in the same year , <a>XXXX</a> was to prove expensive in a draw at Headingley against Derbyshire .","he","he","[]","['person']","['player', 'sportsman', 'athlete']","['he']"
"wex/20110513/14/15/545:21",1,"After Deputy Leader Julie Bishop stepped down from the portfolio of Shadow Treasurer , Joe Hockey took up the portfolio , with Pyne replacing Hockey as <a>XXXX</a> .","Manager of Opposition Business","Manager","[]","['person']","['sport']","['manager']"
"wex/20110513/14/16/324:8",5,"In 1996 , T-T moved to Leeds and joined Norfolk-based band Magoo as temporary bassist , as <a>XXXX</a> signed to Glasgow-based Chemikal Underground Records , the label run by the band Delgados .","they","they","[]","['organization']","['band', 'music_group']","['they']"
"wex/20110513/14/16/619:81",5,"In April 2004 the Labor Party marked the centenary of the Watson Government with a series of public events in <a>XXXX</a> , attended by then party leader Mark Latham and former leaders Gough Whitlam , Bob Hawke and Paul Keating .","Canberra and Melbourne","Canberra","[]","['place']","['city']","['canberra']"
"wex/20110513/14/16/713:2",1,"<a>XXXX</a> has toured extensively and played at many festivals , both in Australia and overseas , and has shared stages with Bob Dylan and Diesel .","Wilson","Wilson","[]","['person']","['musician', 'artist']","['wilson']"
"wex/20110513/14/16/829:1",3,"He was born in the early eighth century at Hesbaye -LRB- Belgium , around the old Roman civitas of Tongeren -RRB- of a noble Frankish family that via his mother <a>XXXX</a> was related to the Robertians , and died at Metz , March & nbsp ; 6 , 766 .","Landrada","Landrada","[]","['person']","['parent', 'mary']","['landrada']"
"wex/20110513/14/17/530:132",0,"Called <a>XXXX</a> , '' she made her acting debut in the 2003 Fuji Television dramatic series , Anata no Tonari no Dareka Iru .","the '' Aya Matsuura of porn","Matsuura","[]","['person']","['actor']","['matsuura']"
"wex/20110513/14/17/714:0",2,"Chrosty ' hrusty is a village in the administrative district of Gmina Stara Kiszewa , within <a>XXXX</a> .","Koscierzyna County , Pomeranian Voivodeship , in northern Poland","County","[]","['location', 'place']","['state', 'city', 'country']","['county']"
"wex/20110513/14/18/366:35",1,"Canada , a major producer of the mineral , has been harshly criticized by <a>XXXX</a> including chrysotile in the Convention .","the Canadian Medical Association for its opposition to","Association","[]","['person']","['writer']","['association']"
"wex/20110513/14/18/432:118",0,"In the right <a>XXXX</a> were the arms of Saxony -LRB- black and golden stripes divided by a green crown-shaped half-wreath -RRB- .","field of the shield","field","[]","['location']","['area']","['field']"
"wex/20110513/14/19/185:5",0,"<a>XXXX</a> also umpired in the 2003 National League Championship Series and 2006 American League Championship Series , and in seven Division Series -LRB- 1998 , 1999 , 2000 , 2001 , 2002 , 2004 , 2007 -RRB- .","He","He","[]","['person']","['professional', 'umpire']","['he']"
"wex/20110513/14/19/547:0",2,"Chudzyno hu ' dzyno is a village in the administrative district of Gmina Drobin , within <a>XXXX</a> .","Plock County , Masovian Voivodeship , in east-central Poland","County","[]","['place']","['country', 'county']","['county']"
"wex/20110513/14/21/548:0",1,"The Church of St. Paul the Apostle is a substantial Roman Catholic church on Ninth Avenue between 59th and 60th streets , in <a>XXXX</a> .","Midtown Manhattan , New York City , New York","Manhattan","[]","['location', 'place']","['county', 'town', 'city']","['manhattan']"
"wex/20110513/14/21/565:57",1,"The transepts , erected during the reign of Edward II are from <a>XXXX</a> .","the Decorated Period","Period","[]","['place']","['country']","['period']"
"wex/20110513/14/23/895:26",4,"The death of three long-time colleagues in the accident prompted financier James G. Weir to decline to provide additional funds since <a>XXXX</a> , Ltd. , required ever increasing investment , leading to transfer of all its development contracts to Saunders Roe .","the Cierva Autogiro Company","Company","[]","['organisation']","['company', 'firm']","['company']"
"wex/20110513/14/25/517:292",2,"The genre is named after <a>XXXX</a> , a term used to describe a mixture of spices in Indian cuisine .","the masala","masala","[]","['object']","['food', 'condiment']","['masala']"
"wex/20110513/14/25/619:1",1,"<a>XXXX</a> is in a comic book sized format , and uses graphic pornographic comics , illustrations and writing to focus on and review classic films in the exploitation , blaxploitation , sexploitation , horror , and porn genres .","The publication","publication","[]","['object']","['book']","['publication']"
"wex/20110513/14/29/798:2",3,"The album also features renditions of '' Please Come to Boston '' and '' <a>XXXX</a> Beneath My Wings '' .","Wind","Wind","[]","['object']","['wind']","['wind']"
"wex/20110513/14/30/102:0",0,"<a>XXXX</a> operates a large fleet of electric and diesel multiple units in and around Sydney , New South Wales , Australia .","CityRail","CityRail","[]","['person', 'organization']","['company']","['cityrail']"
"wex/20110513/14/31/174:21",0,"<a>XXXX</a> was planned , under the impulsion of U.S. ambassador to Pakistan Robert B. Oakley , and the Prime Minister of Pakistan Benazir Bhutto , to capture Jalalabad .","An operation","operation","[]","['event']","['attack']","['operation']"
"wex/20110513/14/31/216:1",7,"The Christian New Testament states that Paul of Tarsus , imprisoned and on trial , claimed his right as a Roman citizen to be tried before Caesar , and the judicial process had to be suspended until <a>XXXX</a> was brought to Rome .","he","he","[]","['person']","['citizen']","['he']"
"wex/20110513/14/32/650:2",1,"She was born in Bonner 's Ferry , Idaho and died in <a>XXXX</a> , aged 100 years , 11 months .","Los Angeles , California","Angeles","['/location/city', '/location']","['time']","['date', 'year']","['angeles']"
"wex/20110513/14/33/267:51",2,"Francis Hay , 9th Earl of Erroll , was involved in a conspiracy with King Philip II of Spain , to overthrow Queen Elizabeth of England , convert <a>XXXX</a> and thus make Britain a Catholic stronghold .","King James VI to Catholicism","VI","[]","['person', 'religion']","['king']","['vi']"
"wex/20110513/14/33/380:44",1,"He and his son Robert , afterwards the 2nd earl , fought under James Graham , 1st Marquess of Montrose for <a>XXXX</a> during the Wars of the Three Kingdoms .","King Charles I","Charles","[]","['place']","['country']","['charles']"
"wex/20110513/14/34/381:1",3,"After training at San Diego , California , Evans served in the field from January 20 , 1942 until November 25 , 1942 , when <a>XXXX</a> was killed in action on Guadalcanal .","he","he","[]","['person']","['soldier']","['he']"
"wex/20110513/14/35/75:12",0,"In <a>XXXX</a> , Clark College has programs in nursing , dental hygiene and industrial arts such as welding and auto maintenance .","addition to providing a variety of associate degrees , general adult education and preparation for four-year university degrees","addition","[]","['location']","['state', 'city']","['addition']"
"wex/20110513/14/35/312:1",1,"Over 40 species are currently classified in Clarkia ; almost all are native to western North America , though one species -LRB- Clarkia tenella -RRB- is native to <a>XXXX</a> .","South America","America","['/location']","['location', 'place']","['country']","['america']"
"wex/20110513/14/36/98:3",3,"<a>XXXX</a> was co-created by a partnership between Minnesota Public Radio and Public Radio International to fulfill the need for a comprehensive classic music service for stations to supplement their schedules .","It","It","[]","['organization']","['company', 'radio', 'program_music']","['it']"
"wex/20110513/14/36/952:5",6,"Captured in 1795 , <a>XXXX</a> was confined at Dunkirk , escaped , set sail for India , was wrecked on the French coast , and condemned to death by the decree of the French Directory .","he","he","[]","['person']","['prisoner', 'soldier', 'convict']","['he']"
"wex/20110513/14/38/263:1",1,"<a>XXXX</a> wrote under the pen name Glauceste Saturnio , and his most famous work is the epic poem Vila Rica , that tells the history of the homonymous city , nowadays called Ouro Preto .","He","He","[]","['person']","['writer']","['he']"
"wex/20110513/14/38/306:1",0,"From <a>XXXX</a> one can adduce that it was named for Roman emperor Claudius .","its name","name","[]","['object']","['name']","['name']"
"wex/20110513/14/40/131:2",1,"The lake is primarily fed by <a>XXXX</a> from nearby Mount Washington and the surrounding areas .","snow runoff","runoff","[]","['object']","['river', 'water']","['runoff']"
"wex/20110513/14/40/496:0",0,"<a>XXXX</a> became a popular resort for the large industrial towns of nearby Yorkshire and Lancashire .","Cleethorpes , North East Lincolnshire , England","Cleethorpes","[]","['location', 'place']","['resort']","['cleethorpes']"
"wex/20110513/14/42/140:18",1,"In fall 1973 , <a>XXXX</a> separated from Gulart and moved with her children from Stockton to the Sacramento area .","Kathleen","Kathleen","[]","['person']","['woman']","['kathleen']"
"wex/20110513/14/43/466:9",1,"Following Williams ' death , <a>XXXX</a> became Lunar module pilot for Conrad 's mission , which ended up being Apollo 12 , the second lunar landing .","Alan Bean","Bean","[]","['person']","['astronaut', 'pilot']","['bean']"
"wex/20110513/14/44/171:21",1,"In December 2006 , English club Fulham offered the MLS $ 4 million for <a>XXXX</a> , then the largest amount ever offered for an MLS player .","the transfer of Dempsey","transfer","[]","['person']","['player', 'athlete']","['transfer']"
"wex/20110513/14/44/176:354",1,"He has had <a>XXXX</a> with many women including actresses Catherine Deneuve , Peggy Lipton , Jean Seberg , Kay Lenz , Jamie Rose , Inger Stevens , Jo Ann Harris , Jill Banner , casting director Jane Brolin , script analyst Megan Rose , and swimming champion Anita Lhoest .","affairs","affairs","[]","['event']","['relationship', 'sex']","['affair']"
"wex/20110513/14/46/13:23",0,"<a>XXXX</a> was deployed on Soviet Naval Infantry tanks in the early 1980s , but later replaced by explosive reactive armour .","The Drozd system","system","[]","['object']","['weapon']","['system']"
"wex/20110513/14/47/333:0",0,"<a>XXXX</a> is a Brazilian football club based in Taquaritinga , Sao Paulo state .","Clube Atletico Taquaritinga , commonly known as Taquaritinga ,","Taquaritinga","[]","['organization']","['team']","['taquaritinga']"
"wex/20110513/14/47/785:204",0,"In <a>XXXX</a> , 69.2 % of the population are Romanian Orthodox and 12.2 % are Reformed .","terms of religion","terms","[]","['time']","['year']","['term']"
"wex/20110513/14/48/254:3",1,"He first worked for <a>XXXX</a> , rising to be superintendent of several areas throughout the Midwest and then to the Railway Adjustment Division , Post Office Department superintendent .","the railroad mail carrier service","service","[]","['organization']","['company']","['service']"
"wex/20110513/14/50/231:22",2,"However , remnants of some volcanoes exist in southwestern Yukon , including <a>XXXX</a> .","Montana Mountain , Mount Nansen , and the Bennett Lake , Mount Skukum and Sifton Range volcanic complexes","Mountain","[]","['location', 'object']","['city', 'town']","['mountain']"
"wex/20110513/14/51/708:2",1,"Together with the venerable St. Mary 's Cathedral Basilica in Galveston , Sacred Heart serves more than 1.2 million Roman Catholics in <a>XXXX</a> .","the Archdiocese of Galveston-Houston","Archdiocese","[]","['location']","['city', 'country']","['archdiocese']"
"wex/20110513/14/52/574:17",0,"<a>XXXX</a> was featured in a layout in the March 2008 issue of '' Playboy '' magazine and had a role in the film Thira -LRB- 2008 -RRB- .","She","She","[]","['person']","['actress']","['she']"
"wex/20110513/14/52/708:14",1,"More recently the song was used by <a>XXXX</a> in the film The Lion King .","Disney","Disney","['/organization', '/person/artist', '/organization/company', '/person']","['person', 'organization']","['company', 'producer', 'artist']","['disney']"
"wex/20110513/14/55/353:7",2,"Lillie Coit was one of the more eccentric characters in the history of North Beach and Telegraph Hill , smoking cigars and wearing trousers long before it was socially acceptable for <a>XXXX</a> to do so .","women","women","[]","['person']","['woman', 'women']","['women']"
"wex/20110513/14/55/356:29",3,"The experiment lasted for about a quarter of a century and then Noyes went on to create <a>XXXX</a> and establish the Oneida Silver Co. that grew into Oneida Limited .","Oneida silverware","silverware","[]","['object']","['company']","['silverware']"
"wex/20110513/14/58/76:43",2,"This lead was squandered , and the club finished in <a>XXXX</a> , 11 points behind leaders Scunthorpe United .","fourth place","place","[]","['object']","['year']","['place']"
"wex/20110513/14/58/420:60",8,"Investigations revealed that Spiteri had left the pub and travelled home with his killer by train , and a security video successfully captured the two of them on <a>XXXX</a> at Charing Cross station .","the railway platform","platform","[]","['object']","['train']","['platform']"
"wex/20110513/14/58/695:5",1,"He attended <a>XXXX</a> , and later graduated with a BSc and a Ph.D. in Chemistry at the University College of Swansea -LRB- now called Swansea University -RRB- .","Kingswood Grammar School","School","[]","['organization', 'object']","['college', 'university', 'school']","['school']"
"wex/20110513/14/60/681:12",2,"Gerard K. O'Neill proposed using <a>XXXX</a> to inject particles into a pair of tangent storage rings .","a single accelerator","accelerator","[]","['object']","['machine', 'injection']","['accelerator']"
"wex/20110513/14/61/204:2",0,"<a>XXXX</a> was built in 1810 to a design by Daniel Augustine Beaufort who was the rector between 1789 and 1821 .","The Church of Ireland parish church at the lower end","Church","[]","['building', 'object']","['church', 'monument', 'building']","['church']"
"wex/20110513/14/61/289:3",0,"<a>XXXX</a> states that Collyridianism originated in Thrace and Scythia , although it may have first travelled to those regions from Syria or Asia Minor .","Epiphanius","Epiphanius","[]","['person']","['historian']","['epiphanius']"
"wex/20110513/14/62/95:14",2,"Cunningham was a longtime editor of the Confederate Veteran magazine and had been imprisoned at <a>XXXX</a> while it was under Owen 's supervision .","Camp Morton","Morton","[]","['location', 'place']","['prison', 'jail']","['morton']"
"wex/20110513/14/62/719:1",0,"Within <a>XXXX</a> , it is among the landmarks of Denver .","blocks of the Colorado State Capitol","blocks","[]","['location']","['city', 'region']","['block']"
"wex/20110513/14/63/60:1",0,"It begins at US 6 and SH 93 in Golden at an at-grade intersections and ends at <a>XXXX</a> .","Wheat Ridge","Ridge","['/location/city', '/location']","['location']","['area']","['ridge']"
"wex/20110513/14/63/312:4",0,"<a>XXXX</a> had previously been Director of Grassroots Mobilization for MoveOn.org Political Action and MoveOn.org Civic Action -LRB- 2003-2005 -RRB- .","Rucker","Rucker","[]","['person']","['activist']","['rucker']"
"wex/20110513/14/65/148:10",5,"After a series of failed court battles , Colwyn Bay were forced to leave Wales and seek temporary homes in <a>XXXX</a> in order to continue in the NPL .","Northwich and Ellesmere Port","Port","[]","['location', 'object']","['city', 'country']","['port']"
"wex/20110513/14/66/304:3",0,"For example , <a>XXXX</a> were released by Edison Records as early as 1898 .","various collections of humorous short stories recited by Cal Stewart","collections","[]","['object']","['album']","['collection']"
"wex/20110513/14/67/65:18",0,"<a>XXXX</a> won her the Best Actress category of the London Critics ' Circle Theatre Awards -LRB- 1999 -RRB- , the Evening Standard Awards -LRB- 1999 -RRB- and the Laurence Olivier Awards -LRB- 2000 -RRB- .","Janie 's performance","performance","[]","['person']","['performer', 'actress']","['performance']"
"wex/20110513/14/67/947:0",1,"<a>XXXX</a> is a commentary written by Ibn Abi al-Hadid on the Peak of Eloquence .","Comments on the Peak of Eloquence -LRB- Sharh Nahj al-Balagha ' -RRB-","Comments","[]","['object']","['book']","['comments']"
"wex/20110513/14/68/621:12",4,"In the first month , the Committee was led by <a>XXXX</a> , composed by journalists Alenka Puhar , Bojan Korsika and Mile Setinc , sociologists Pavel Gantar and Rastko Mocnik , and presided by activist Igor Bavcar .","a six-member Presidency","Presidency","[]","['person']","['leader']","['presidency']"
"wex/20110513/14/69/542:15",2,"The distribution of the common stingaree is limited to the coastal waters off eastern Australia , extending from <a>XXXX</a> to Cape Howe in Victoria ; the majority of its population is found north of Jervis Bay .","Caloundra in southern Queensland","Caloundra","[]","['location', 'place']","['town', 'area', 'city']","['caloundra']"
"wex/20110513/14/71/594:11",1,"It reached the top position of the chart on December 9 , 1989 replacing '' Fuiste un Trozo de Hielo en la Escarcha '' by Puerto Rican singer Chayanne and being replaced two weeks later by <a>XXXX</a> .","Emmanuel 's '' La Chica de Humo ''","La","[]","['person', 'object']","['song']","['la']"
"wex/20110513/14/73/506:22",0,"<a>XXXX</a> awarded Albert Einstein a Doctor of Science degree Honoris Causa on February 28 , 1923 .","Complutense University","University","['/organization', '/organization/educational_institution', '/location']","['object']","['college']","['university']"
"wex/20110513/14/74/462:212",1,"Alan Turing develops on <a>XXXX</a> the first program capable of playing a full game of chess .","paper","paper","[]","['object']","['computer', 'machine']","['paper']"
"wex/20110513/14/77/340:34",0,"In <a>XXXX</a> , these States included Mississippi , Florida , Alabama , Georgia , Louisiana , and Texas .","addition to South Carolina","addition","[]","['location']","['nation', 'country', 'date', 'year']","['addition']"
"wex/20110513/14/77/486:8",0,"On 6 August , following <a>XXXX</a> , Francis II gave up his title of Emperor and declared the Holy Roman Empire dissolved .","an ultimatum by Napoleon","ultimatum","[]","['event']","['war']","['ultimatum']"
"wex/20110513/14/77/528:8",0,"Anne Golden is <a>XXXX</a> , and Glen Hodgson is the current Chief Economist .","the current President and Chief Executive Officer of the Conference Board of Canada","Officer","[]","['person']","['president']","['officer']"
"wex/20110513/14/78/7:24",0,"<a>XXXX</a> is located on the confluence of the Saone and Rhone rivers .","Lyon , France","France","[]","['location', 'place']","['city', 'town']","['france']"
"wex/20110513/14/78/235:47",1,"In Tamil Nadu , a plain rice porridge , or the thick supernatant water on overcooked rice , is known as <a>XXXX</a> .","Kanji","Kanji","[]","['object']","['food', 'dish']","['kanji']"
"wex/20110513/14/78/723:33",4,"Despite the violent actions by some demonstrators , he compares <a>XXXX</a> to Gandhi and Martin Luther King , and claims to use pacifist resistance .","himself","himself","[]","['person']","['leader']","['himself']"
"wex/20110513/14/79/505:21",0,"Before <a>XXXX</a> , Conneaut was the largest lake other than Lake Erie in Pennsylvania .","the construction of large reservoirs","construction","[]","['time']","['year', 'date']","['construction']"
"wex/20110513/14/80/188:17",4,"The truck broke down before <a>XXXX</a> could get to the Charade Circuit , the location of the French Grand Prix and instead the team tested at the Bugatti Circuit in Le Mans .","it","it","[]","['object']","['athlete']","['it']"
"wex/20110513/14/81/66:68",1,"<a>XXXX</a> described another concert on the same visit in which Liszt '' destroyed '' two Grafs , as well as an Erard piano lent to him by Sigismond Thalberg .","Wieck","Wieck","[]","['person']","['performer', 'musician']","['wieck']"
